customerid,total_purchase,count_orders,tot_items,first_purchase_date,last_purchase_date,num_unique_products,avg_order_val,avg_items_per_order,product_diversity_ratio,max_order_val,min_order_val,std_order_val,days_since_last_purchase,days_since_first_purchase,purchase_span,avg_days_between_orders,total_cancellation_count,total_cancellation_amnt,total_cancelled_qty,last_cancel_date,days_since_last_cancellation,cancellation_rate,order_completion_rate,return_purchase_ratio,per_day_purchase_amnt,activity_gap,churn,high_value_customer,high_future_cancellation
14127,709.71,3,321,2011-02-02 12:26:00,2011-08-09 10:49:00,39,236.57000000000002,107.0,0.12149532710280374,314.63,137.6,90.34836080416734,31,219,187,93.5,0.0,0.0,0.0,,219.0,0.0,1.0,0.0,3.2406849315068493,0,1,0,0
14128,305.54,1,269,2011-03-29 10:49:00,2011-03-29 10:49:00,22,305.54,269.0,0.08178438661710037,305.54,305.54,0.0,164,164,0,0.0,0.0,0.0,0.0,,164.0,0.0,1.0,0.0,1.863048780487805,0,0,0,0
14129,726.23,3,355,2011-03-24 08:44:00,2011-09-05 09:49:00,28,242.07666666666668,118.33333333333333,0.07887323943661972,358.90000000000003,51.550000000000004,166.40355054304985,4,169,165,82.5,0.0,0.0,0.0,,169.0,0.0,1.0,0.0,4.297218934911243,0,0,0,0
14130,480.91,1,257,2011-01-24 16:05:00,2011-01-24 16:05:00,66,480.91,257.0,0.25680933852140075,480.91,480.91,0.0,227,227,0,0.0,0.0,0.0,0.0,,227.0,0.0,1.0,0.0,2.118546255506608,0,1,0,0
14132,1552.46,5,1420,2011-06-09 12:04:00,2011-08-18 11:59:00,48,310.492,284.0,0.03380281690140845,338.12,301.06,15.611243384176666,22,92,69,17.25,0.0,0.0,0.0,,92.0,0.0,1.0,0.0,16.874565217391304,0,0,1,0
14133,605.64,3,348,2011-01-28 11:27:00,2011-08-02 11:34:00,25,201.88,116.0,0.07183908045977011,318.0,19.919999999999998,159.5747498823044,38,224,186,93.0,2.0,15.3,6.0,2011-02-11 16:12:00,209.0,0.4,0.6,0.017241379310344827,2.70375,0,1,0,0
14135,3190.32,10,3364,2010-12-02 10:27:00,2011-08-26 14:44:00,82,319.03200000000004,336.4,0.02437574316290131,748.86,25.200000000000003,215.27915880962044,13,281,267,29.666666666666668,0.0,0.0,0.0,,281.0,0.0,1.0,0.0,11.353451957295373,0,0,1,0
14141,285.16,1,140,2011-08-26 14:40:00,2011-08-26 14:40:00,16,285.16,140.0,0.11428571428571428,285.16,285.16,0.0,13,13,0,0.0,0.0,0.0,0.0,,13.0,0.0,1.0,0.0,21.935384615384617,0,0,0,0
14142,311.81,1,313,2010-12-01 16:33:00,2010-12-01 16:33:00,22,311.81,313.0,0.07028753993610223,311.81,311.81,0.0,281,281,0,0.0,0.0,0.0,0.0,,281.0,0.0,1.0,0.0,1.109644128113879,0,1,0,0
14143,115.8,1,30,2011-07-29 09:48:00,2011-07-29 09:48:00,7,115.8,30.0,0.23333333333333334,115.8,115.8,0.0,42,42,0,0.0,0.0,0.0,0.0,,42.0,0.0,1.0,0.0,2.757142857142857,0,1,0,0
14145,2851.2,3,576,2011-05-06 13:01:00,2011-07-06 11:52:00,6,950.4,192.0,0.010416666666666666,1128.6,594.0,308.6514539087739,65,125,60,30.0,1.0,594.0,120.0,2011-07-29 15:12:00,41.0,0.25,0.75,0.20833333333333334,22.8096,1,0,0,0
14146,1903.73,2,811,2010-12-17 15:52:00,2011-03-30 11:04:00,62,951.865,405.5,0.07644882860665844,1241.43,662.3,409.5067501885654,163,265,102,102.0,1.0,1241.43,551.0,2011-01-28 09:32:00,224.0,0.3333333333333333,0.6666666666666666,0.6794081381011098,7.183886792452831,0,0,1,0
14147,182.8,1,40,2011-02-27 11:42:00,2011-02-27 11:42:00,2,182.8,40.0,0.05,182.8,182.8,0.0,194,194,0,0.0,0.0,0.0,0.0,,194.0,0.0,1.0,0.0,0.9422680412371135,0,0,0,0
14148,157.2,1,16,2011-04-20 12:02:00,2011-04-20 12:02:00,3,157.2,16.0,0.1875,157.2,157.2,0.0,142,142,0,0.0,0.0,0.0,0.0,,142.0,0.0,1.0,0.0,1.1070422535211266,0,1,0,0
14149,446.62,1,218,2011-05-03 09:44:00,2011-05-03 09:44:00,28,446.62,218.0,0.12844036697247707,446.62,446.62,0.0,129,129,0,0.0,2.0,187.19,89.0,2011-05-11 12:34:00,121.0,0.6666666666666666,0.3333333333333333,0.40825688073394495,3.462170542635659,0,1,0,0
14150,306.18,1,262,2010-12-15 10:04:00,2010-12-15 10:04:00,12,306.18,262.0,0.04580152671755725,306.18,306.18,0.0,268,268,0,0.0,0.0,0.0,0.0,,268.0,0.0,1.0,0.0,1.142462686567164,0,0,0,0
14152,314.51,1,369,2011-04-19 15:46:00,2011-04-19 15:46:00,29,314.51,369.0,0.07859078590785908,314.51,314.51,0.0,142,142,0,0.0,1.0,10.2,12.0,2011-04-21 17:00:00,140.0,0.5,0.5,0.032520325203252036,2.2148591549295773,0,0,0,0
14154,1345.62,2,465,2011-04-14 15:58:00,2011-04-14 16:26:00,52,672.81,232.5,0.11182795698924732,925.88,419.74,357.8950262297592,147,147,0,0.0,0.0,0.0,0.0,,147.0,0.0,1.0,0.0,9.153877551020408,1,1,0,0
14155,118.75,1,25,2011-03-18 14:13:00,2011-03-18 14:13:00,6,118.75,25.0,0.24,118.75,118.75,0.0,174,174,0,0.0,0.0,0.0,0.0,,174.0,0.0,1.0,0.0,0.6824712643678161,0,1,0,0
14156,98688.79,42,48716,2010-12-03 11:48:00,2011-09-07 16:00:00,642,2349.7330952380953,1159.904761904762,0.013178421873717054,16774.72,34.68,3577.8704374219574,1,280,278,6.780487804878049,5.0,3827.4300000000003,776.0,2011-09-05 12:38:00,4.0,0.10638297872340426,0.8936170212765957,0.015929058214960178,352.45996428571425,0,0,1,1
14157,269.18,1,186,2011-02-27 13:04:00,2011-02-27 13:04:00,36,269.18,186.0,0.1935483870967742,269.18,269.18,0.0,193,193,0,0.0,1.0,32.45,11.0,2011-02-27 15:07:00,193.0,0.5,0.5,0.05913978494623656,1.3947150259067358,0,0,0,0
14159,2732.73,7,2487,2010-12-12 11:17:00,2011-09-05 12:00:00,399,390.39,355.2857142857143,0.16043425814234016,572.39,189.92,123.35309575901745,4,271,267,44.5,2.0,11.01,8.0,2011-07-18 10:34:00,53.0,0.2222222222222222,0.7777777777777778,0.003216726980297547,10.083874538745388,0,0,1,0
14161,1097.6200000000001,3,450,2010-12-05 13:18:00,2011-05-08 11:41:00,87,365.8733333333334,150.0,0.19333333333333333,551.43,263.04,161.01105686670502,124,277,153,76.5,0.0,0.0,0.0,,277.0,0.0,1.0,0.0,3.962527075812275,0,1,0,0
14162,289.36,2,142,2011-02-20 12:32:00,2011-06-19 11:36:00,25,144.68,71.0,0.176056338028169,177.68,111.68,46.66904755831214,82,201,118,118.0,0.0,0.0,0.0,,201.0,0.0,1.0,0.0,1.4396019900497512,0,1,0,0
14163,1659.39,3,589,2011-04-14 17:33:00,2011-07-10 14:49:00,31,553.13,196.33333333333334,0.05263157894736842,909.6,337.92,310.91847211125946,60,147,86,43.0,0.0,0.0,0.0,,147.0,0.0,1.0,0.0,11.288367346938776,0,0,0,0
14165,120.44,1,53,2011-03-09 12:39:00,2011-03-09 12:39:00,23,120.44,53.0,0.4339622641509434,120.44,120.44,0.0,184,184,0,0.0,0.0,0.0,0.0,,184.0,0.0,1.0,0.0,0.6545652173913044,0,1,0,0
14167,389.85,3,103,2011-01-12 15:44:00,2011-06-27 16:46:00,23,129.95000000000002,34.333333333333336,0.22330097087378642,148.35,110.65,18.866107176627608,73,239,166,83.0,0.0,0.0,0.0,,239.0,0.0,1.0,0.0,1.631171548117155,0,0,0,0
14171,363.79,1,167,2011-09-02 16:43:00,2011-09-02 16:43:00,57,363.79,167.0,0.3413173652694611,363.79,363.79,0.0,6,6,0,0.0,0.0,0.0,0.0,,6.0,0.0,1.0,0.0,60.63166666666667,0,1,0,0
14173,114.04,1,40,2011-05-04 14:03:00,2011-05-04 14:03:00,11,114.04,40.0,0.275,114.04,114.04,0.0,127,127,0,0.0,0.0,0.0,0.0,,127.0,0.0,1.0,0.0,0.8979527559055118,0,0,0,0
14175,1205.99,2,626,2011-01-14 12:22:00,2011-06-21 14:29:00,58,602.995,313.0,0.0926517571884984,883.41,322.58,396.5666960928515,79,238,158,158.0,3.0,78.1,45.0,2011-08-16 15:59:00,23.0,0.6,0.4,0.07188498402555911,5.0671848739495795,0,0,1,0
14176,576.9000000000001,4,209,2010-12-07 11:45:00,2011-02-15 13:12:00,28,144.22500000000002,52.25,0.1339712918660287,230.15,66.0,68.96197623811739,205,276,70,23.333333333333332,1.0,2.9,2.0,2010-12-14 09:56:00,269.0,0.2,0.8,0.009569377990430622,2.090217391304348,1,1,0,0
14177,299.46,3,144,2011-06-13 11:10:00,2011-09-05 12:24:00,37,99.82,48.0,0.2569444444444444,183.83,7.5,88.45823477777523,4,88,84,42.0,0.0,0.0,0.0,,88.0,0.0,1.0,0.0,3.4029545454545453,0,0,0,0
14178,477.29,3,387,2011-06-10 12:51:00,2011-09-02 14:42:00,87,159.09666666666666,129.0,0.2248062015503876,197.37,99.45,52.3421066955977,6,90,84,42.0,0.0,0.0,0.0,,90.0,0.0,1.0,0.0,5.303222222222223,0,0,0,0
14180,4110.12,21,619,2010-12-02 13:08:00,2011-08-25 12:46:00,107,195.72,29.476190476190474,0.172859450726979,382.1,97.5,75.91755067176497,15,280,265,13.25,6.0,107.75,9.0,2011-05-11 15:46:00,120.0,0.2222222222222222,0.7777777777777778,0.014539579967689823,14.679,0,0,0,0
14185,197.65,1,6,2011-01-12 13:52:00,2011-01-12 13:52:00,3,197.65,6.0,0.5,197.65,197.65,0.0,239,239,0,0.0,0.0,0.0,0.0,,239.0,0.0,1.0,0.0,0.8269874476987448,0,1,0,0
14188,1383.46,4,783,2011-02-02 13:46:00,2011-08-22 13:42:00,25,345.865,195.75,0.031928480204342274,398.0,293.1,44.95004152760408,17,218,200,66.66666666666667,2.0,6.6499999999999995,5.0,2011-08-31 13:36:00,8.0,0.3333333333333333,0.6666666666666666,0.006385696040868455,6.346146788990826,0,0,0,0
14189,3267.92,11,2720,2010-12-06 11:42:00,2011-09-04 13:45:00,125,297.08363636363634,247.27272727272728,0.04595588235294118,429.43,51.36,97.71724210933579,4,277,272,27.2,5.0,26.02,11.0,2011-08-24 09:07:00,16.0,0.3125,0.6875,0.004044117647058824,11.797545126353791,0,0,1,1
14191,2258.26,7,1388,2011-05-03 10:30:00,2011-08-23 14:25:00,71,322.60857142857145,198.28571428571428,0.051152737752161385,417.94,150.32,87.76826237856359,16,129,112,18.666666666666668,1.0,24.75,5.0,2011-05-27 11:17:00,105.0,0.125,0.875,0.0036023054755043226,17.505891472868218,0,0,1,0
14193,422.53999999999996,1,250,2011-03-15 11:38:00,2011-03-15 11:38:00,23,422.53999999999996,250.0,0.092,422.53999999999996,422.53999999999996,0.0,178,178,0,0.0,0.0,0.0,0.0,,178.0,0.0,1.0,0.0,2.373820224719101,0,0,0,0
14194,5666.45,12,3243,2011-02-04 14:51:00,2011-08-25 14:42:00,203,472.20416666666665,270.25,0.0625963613937712,780.35,81.84,226.33787814031615,14,216,201,18.272727272727273,8.0,106.12,48.0,2011-09-09 11:59:00,0.0,0.4,0.6,0.014801110083256245,26.233564814814812,0,0,1,1
14195,1012.0,2,760,2011-04-01 16:50:00,2011-05-22 10:29:00,7,506.0,380.0,0.009210526315789473,828.4,183.60000000000002,455.9424525090858,110,160,50,50.0,1.0,49.3,58.0,2011-04-14 11:26:00,148.0,0.3333333333333333,0.6666666666666666,0.07631578947368421,6.325,1,1,0,0
14196,335.52,1,142,2011-08-25 10:25:00,2011-08-25 10:25:00,6,335.52,142.0,0.04225352112676056,335.52,335.52,0.0,15,15,0,0.0,0.0,0.0,0.0,,15.0,0.0,1.0,0.0,22.368,0,1,0,0
14198,356.95,2,167,2011-04-14 14:54:00,2011-07-17 15:47:00,21,178.475,83.5,0.12574850299401197,183.3,173.65,6.823580438450198,53,147,94,94.0,1.0,9.9,2.0,2011-04-27 16:44:00,134.0,0.3333333333333333,0.6666666666666666,0.011976047904191617,2.428231292517007,0,0,0,0
14199,185.39999999999998,1,28,2011-05-05 13:44:00,2011-05-05 13:44:00,2,185.39999999999998,28.0,0.07142857142857142,185.39999999999998,185.39999999999998,0.0,126,126,0,0.0,0.0,0.0,0.0,,126.0,0.0,1.0,0.0,1.4714285714285713,0,1,0,0
14201,521.24,5,360,2010-12-15 13:25:00,2011-07-13 15:18:00,19,104.248,72.0,0.05277777777777778,187.98000000000002,46.839999999999996,54.161788375200466,57,267,210,52.5,2.0,59.400000000000006,12.0,2011-05-16 11:09:00,116.0,0.2857142857142857,0.7142857142857143,0.03333333333333333,1.9522097378277155,0,0,0,0
14205,222.9,1,126,2011-03-20 15:07:00,2011-03-20 15:07:00,14,222.9,126.0,0.1111111111111111,222.9,222.9,0.0,172,172,0,0.0,1.0,238.2,104.0,2010-12-09 13:38:00,273.0,0.5,0.5,0.8253968253968254,1.2959302325581397,0,0,0,0
14206,328.15999999999997,1,276,2011-04-14 16:38:00,2011-04-14 16:38:00,20,328.15999999999997,276.0,0.07246376811594203,328.15999999999997,328.15999999999997,0.0,147,147,0,0.0,1.0,19.9,2.0,2010-12-14 10:31:00,269.0,0.5,0.5,0.007246376811594203,2.2323809523809524,0,1,0,0
14208,151.74,1,114,2011-09-06 12:48:00,2011-09-06 12:48:00,10,151.74,114.0,0.08771929824561403,151.74,151.74,0.0,3,3,0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,0.0,50.580000000000005,0,1,0,0
14209,1876.33,5,657,2011-01-11 12:56:00,2011-08-10 16:01:00,54,375.26599999999996,131.4,0.0821917808219178,438.5,314.6,52.21116049275289,29,240,211,52.75,1.0,6.300000000000001,3.0,2011-05-17 14:09:00,114.0,0.16666666666666666,0.8333333333333334,0.0045662100456621,7.818041666666667,0,0,0,0
14210,1905.8400000000001,6,760,2010-12-03 12:43:00,2011-08-26 12:36:00,66,317.64000000000004,126.66666666666667,0.0868421052631579,363.66,304.95000000000005,22.96752751168485,14,280,265,53.0,0.0,0.0,0.0,,280.0,0.0,1.0,0.0,6.806571428571429,0,1,0,1
14211,1129.93,6,593,2011-02-17 15:50:00,2011-09-04 10:51:00,53,188.3216666666667,98.83333333333333,0.0893760539629005,319.9,138.79,70.90914593101984,5,203,198,39.6,3.0,29.05,9.0,2011-04-26 16:02:00,135.0,0.3333333333333333,0.6666666666666666,0.01517706576728499,5.566157635467981,0,0,0,0
14214,899.16,3,671,2011-03-07 12:26:00,2011-07-06 15:02:00,56,299.71999999999997,223.66666666666666,0.08345752608047691,638.65,76.95,298.32294866469795,64,186,121,60.5,2.0,4.15,3.0,2011-03-11 14:29:00,181.0,0.4,0.6,0.004470938897168405,4.834193548387097,0,0,0,0
14215,1098.27,4,589,2010-12-06 15:34:00,2011-06-06 10:04:00,58,274.5675,147.25,0.09847198641765705,596.0600000000001,160.05,214.43151468864522,95,276,181,60.333333333333336,1.0,11.8,4.0,2011-01-25 12:52:00,226.0,0.2,0.8,0.006791171477079796,3.9792391304347827,0,0,0,0
14217,1211.5,10,380,2010-12-08 13:28:00,2011-09-01 12:16:00,54,121.15,38.0,0.14210526315789473,202.24,69.7,38.63647844546222,8,274,266,29.555555555555557,3.0,49.82,8.0,2011-06-23 16:09:00,77.0,0.23076923076923078,0.7692307692307693,0.021052631578947368,4.421532846715328,0,0,0,1
14220,632.4,2,272,2010-12-16 18:18:00,2011-04-06 13:23:00,21,316.2,136.0,0.07720588235294118,319.42,312.98,4.553767670841345,155,266,110,110.0,0.0,0.0,0.0,,266.0,0.0,1.0,0.0,2.3774436090225564,0,1,0,0
14221,2617.0099999999998,7,1546,2011-01-04 15:33:00,2011-08-18 17:43:00,91,373.8585714285714,220.85714285714286,0.05886157826649418,759.85,17.4,281.51537977101543,21,247,226,37.666666666666664,1.0,4.95,1.0,2011-06-08 13:50:00,92.0,0.125,0.875,0.000646830530401035,10.595182186234817,0,0,0,0
14222,683.17,1,607,2011-06-15 16:42:00,2011-06-15 16:42:00,41,683.17,607.0,0.06754530477759473,683.17,683.17,0.0,85,85,0,0.0,0.0,0.0,0.0,,85.0,0.0,1.0,0.0,8.037294117647058,0,1,0,0
14223,991.13,3,585,2011-03-20 16:02:00,2011-09-08 13:38:00,50,330.37666666666667,195.0,0.08547008547008547,351.69,304.9,23.671206841505455,0,172,171,85.5,1.0,15.9,2.0,2011-03-24 10:13:00,169.0,0.25,0.75,0.003418803418803419,5.762383720930233,0,1,0,0
14224,1009.73,4,483,2011-01-23 13:58:00,2011-08-21 13:24:00,105,252.4325,120.75,0.21739130434782608,368.18,149.48,89.60018131492072,18,228,209,69.66666666666667,0.0,0.0,0.0,,228.0,0.0,1.0,0.0,4.428640350877193,0,1,0,0
14226,1692.0,2,1075,2011-03-15 15:36:00,2011-05-13 14:16:00,40,846.0,537.5,0.037209302325581395,965.9,726.1,169.56420612853407,118,177,58,58.0,2.0,30.55,7.0,2011-05-24 17:27:00,107.0,0.5,0.5,0.0065116279069767444,9.559322033898304,1,0,0,0
14227,2399.52,7,1279,2011-02-28 12:27:00,2011-05-27 14:50:00,104,342.7885714285714,182.71428571428572,0.08131352619233777,797.48,17.4,307.6767971117621,104,193,88,14.666666666666666,4.0,10.5,6.0,2011-06-07 16:03:00,93.0,0.36363636363636365,0.6363636363636364,0.004691164972634871,12.432746113989637,1,0,0,0
14229,762.13,2,303,2011-01-10 12:03:00,2011-02-21 09:45:00,23,381.065,151.5,0.07590759075907591,456.97,305.15999999999997,107.34588045192982,200,242,41,41.0,2.0,96.6,20.0,2011-01-28 14:07:00,223.0,0.5,0.5,0.066006600660066,3.149297520661157,1,0,0,0
14231,925.71,3,409,2011-02-24 11:55:00,2011-06-09 11:05:00,47,308.57,136.33333333333334,0.11491442542787286,309.0,307.76,0.7019259220174262,92,197,104,52.0,2.0,103.65,7.0,2011-06-13 15:35:00,87.0,0.4,0.6,0.017114914425427872,4.699035532994924,0,1,0,0
14232,1573.33,4,1503,2011-03-20 12:44:00,2011-08-16 12:52:00,71,393.3325,375.75,0.047238855622089154,693.1800000000001,257.59999999999997,201.49373180903999,23,173,149,49.666666666666664,2.0,2.4899999999999998,3.0,2011-06-09 19:37:00,91.0,0.3333333333333333,0.6666666666666666,0.001996007984031936,9.094393063583814,0,0,0,0
14233,959.1,3,410,2011-01-26 12:43:00,2011-05-12 10:45:00,15,319.7,136.66666666666666,0.036585365853658534,530.1,100.85000000000001,214.7497206051733,120,226,105,52.5,0.0,0.0,0.0,,226.0,0.0,1.0,0.0,4.243805309734514,1,0,0,0
14235,2802.86,4,1841,2011-03-24 13:23:00,2011-07-05 10:58:00,62,700.715,460.25,0.03367734926670288,1088.5,414.24,325.46229423186134,66,168,102,34.0,0.0,0.0,0.0,,168.0,0.0,1.0,0.0,16.683690476190478,0,0,0,0
14236,189.3,1,38,2010-12-02 18:49:00,2010-12-02 18:49:00,3,189.3,38.0,0.07894736842105263,189.3,189.3,0.0,280,280,0,0.0,0.0,0.0,0.0,,280.0,0.0,1.0,0.0,0.6760714285714287,0,0,0,0
14237,161.0,1,38,2010-12-01 13:20:00,2010-12-01 13:20:00,9,161.0,38.0,0.23684210526315788,161.0,161.0,0.0,281,281,0,0.0,0.0,0.0,0.0,,281.0,0.0,1.0,0.0,0.5729537366548043,0,1,0,0
14238,146.85,1,111,2011-01-17 14:40:00,2011-01-17 14:40:00,8,146.85,111.0,0.07207207207207207,146.85,146.85,0.0,234,234,0,0.0,0.0,0.0,0.0,,234.0,0.0,1.0,0.0,0.6275641025641026,0,1,0,0
14239,1880.89,9,803,2011-01-27 14:45:00,2011-09-06 12:38:00,71,208.98777777777778,89.22222222222223,0.08841843088418432,430.5,35.400000000000006,122.79265152868247,3,224,221,27.625,2.0,57.35,7.0,2011-05-23 10:02:00,109.0,0.18181818181818182,0.8181818181818182,0.008717310087173101,8.396830357142857,0,0,0,0
14240,226.85,1,79,2011-04-28 11:40:00,2011-04-28 11:40:00,10,226.85,79.0,0.12658227848101267,226.85,226.85,0.0,134,134,0,0.0,0.0,0.0,0.0,,134.0,0.0,1.0,0.0,1.692910447761194,0,0,0,0
14241,213.70000000000002,1,146,2011-06-09 11:46:00,2011-06-09 11:46:00,10,213.70000000000002,146.0,0.0684931506849315,213.70000000000002,213.70000000000002,0.0,92,92,0,0.0,0.0,0.0,0.0,,92.0,0.0,1.0,0.0,2.322826086956522,0,1,0,0
14242,280.55,2,123,2011-01-18 08:53:00,2011-04-19 11:46:00,13,140.275,61.5,0.10569105691056911,142.2,138.35,2.722361107568214,143,234,91,91.0,0.0,0.0,0.0,,234.0,0.0,1.0,0.0,1.198931623931624,0,1,0,0
14243,2305.95,8,1031,2010-12-09 08:34:00,2011-09-05 13:10:00,93,288.24375,128.875,0.09020368574199807,373.27,213.3,59.433683315944656,3,274,270,38.57142857142857,3.0,42.64,10.0,2011-07-28 10:49:00,43.0,0.2727272727272727,0.7272727272727273,0.009699321047526674,8.415875912408758,0,0,0,0
14245,1693.45,2,976,2011-03-21 10:41:00,2011-05-04 08:40:00,107,846.725,488.0,0.1096311475409836,1005.1,688.35,223.97607294083892,128,172,43,43.0,3.0,15.97,5.0,2011-06-16 14:33:00,84.0,0.6,0.4,0.005122950819672131,9.845639534883722,1,1,0,0
14246,1474.06,3,804,2011-04-08 08:25:00,2011-08-21 11:50:00,57,491.3533333333333,268.0,0.0708955223880597,520.23,449.64,37.00435154591057,19,154,135,67.5,0.0,0.0,0.0,,154.0,0.0,1.0,0.0,9.571818181818182,0,1,0,0
14247,136.76999999999998,1,47,2011-03-06 15:21:00,2011-03-06 15:21:00,19,136.76999999999998,47.0,0.40425531914893614,136.76999999999998,136.76999999999998,0.0,186,186,0,0.0,0.0,0.0,0.0,,186.0,0.0,1.0,0.0,0.7353225806451612,0,1,0,0
14248,302.58,1,102,2011-01-25 14:45:00,2011-01-25 14:45:00,8,302.58,102.0,0.0784313725490196,302.58,302.58,0.0,226,226,0,0.0,0.0,0.0,0.0,,226.0,0.0,1.0,0.0,1.3388495575221238,0,1,0,0
14256,969.0600000000001,2,414,2010-12-10 11:44:00,2011-03-24 13:17:00,51,484.53000000000003,207.0,0.12318840579710146,523.86,445.2,55.621019408133826,168,273,104,104.0,1.0,34.0,4.0,2011-03-30 16:39:00,162.0,0.3333333333333333,0.6666666666666666,0.00966183574879227,3.54967032967033,0,1,0,0
14257,2725.84,4,1338,2011-01-25 10:49:00,2011-08-08 15:35:00,84,681.46,334.5,0.06278026905829596,1388.92,306.33000000000004,489.36310002560134,31,227,195,65.0,0.0,0.0,0.0,,227.0,0.0,1.0,0.0,12.008105726872248,0,0,0,0
14258,9386.32,7,5420,2011-01-06 12:18:00,2011-07-11 10:12:00,52,1340.902857142857,774.2857142857143,0.00959409594095941,3120.2200000000003,79.80000000000001,960.4307875412694,60,246,185,30.833333333333332,1.0,19.9,2.0,2011-07-14 14:47:00,56.0,0.125,0.875,0.00036900369003690036,38.15577235772358,0,0,1,0
14259,120.0,1,68,2011-07-21 10:44:00,2011-07-21 10:44:00,5,120.0,68.0,0.07352941176470588,120.0,120.0,0.0,50,50,0,0.0,0.0,0.0,0.0,,50.0,0.0,1.0,0.0,2.4,0,1,0,0
14262,855.0,3,593,2011-04-13 12:23:00,2011-08-24 15:04:00,42,285.0,197.66666666666666,0.07082630691399663,309.5,240.0,39.02242944769072,15,149,133,66.5,0.0,0.0,0.0,,149.0,0.0,1.0,0.0,5.738255033557047,0,0,1,0
14264,333.97,2,70,2011-04-08 12:20:00,2011-07-08 10:20:00,15,166.985,35.0,0.21428571428571427,218.27,115.7,72.52794254630417,63,154,90,90.0,1.0,14.5,4.0,2010-12-02 17:35:00,280.0,0.3333333333333333,0.6666666666666666,0.05714285714285714,2.168636363636364,0,1,0,0
14265,530.18,2,330,2011-07-14 09:10:00,2011-08-22 13:32:00,31,265.09,165.0,0.09393939393939393,278.13,252.05,18.44134485334513,17,57,39,39.0,0.0,0.0,0.0,,57.0,0.0,1.0,0.0,9.301403508771928,0,1,0,0
14267,1516.24,3,530,2011-03-24 11:38:00,2011-06-30 10:09:00,25,505.41333333333336,176.66666666666666,0.04716981132075472,679.88,418.18,151.09256544692505,71,169,97,48.5,4.0,237.15,69.0,2011-07-12 11:11:00,59.0,0.5714285714285714,0.42857142857142855,0.13018867924528302,8.971834319526627,0,1,0,0
14270,492.65000000000003,1,197,2011-01-12 09:33:00,2011-01-12 09:33:00,29,492.65000000000003,197.0,0.14720812182741116,492.65000000000003,492.65000000000003,0.0,240,240,0,0.0,0.0,0.0,0.0,,240.0,0.0,1.0,0.0,2.0527083333333334,0,1,0,0
14271,112.32,1,88,2011-04-28 12:47:00,2011-04-28 12:47:00,10,112.32,88.0,0.11363636363636363,112.32,112.32,0.0,134,134,0,0.0,0.0,0.0,0.0,,134.0,0.0,1.0,0.0,0.8382089552238805,0,1,0,0
14272,132.09,1,87,2011-03-30 13:57:00,2011-03-30 13:57:00,8,132.09,87.0,0.09195402298850575,132.09,132.09,0.0,162,162,0,0.0,0.0,0.0,0.0,,162.0,0.0,1.0,0.0,0.8153703703703704,0,0,0,0
14273,450.05,3,196,2011-04-11 13:24:00,2011-07-26 14:56:00,18,150.01666666666668,65.33333333333333,0.09183673469387756,231.35,105.9,70.52117294354466,44,150,106,53.0,0.0,0.0,0.0,,150.0,0.0,1.0,0.0,3.0003333333333333,0,0,0,0
14276,1119.74,3,744,2011-02-23 09:38:00,2011-09-02 09:45:00,52,373.24666666666667,248.0,0.06989247311827956,399.34,341.2,29.523660567980603,7,198,191,95.5,1.0,76.3,12.0,2011-03-03 12:11:00,190.0,0.25,0.75,0.016129032258064516,5.655252525252525,0,1,0,1
14277,1629.03,1,855,2011-05-11 13:20:00,2011-05-11 13:20:00,71,1629.03,855.0,0.08304093567251462,1629.03,1629.03,0.0,120,120,0,0.0,0.0,0.0,0.0,,120.0,0.0,1.0,0.0,13.57525,0,0,1,0
14280,134.04,1,52,2011-05-27 10:37:00,2011-05-27 10:37:00,8,134.04,52.0,0.15384615384615385,134.04,134.04,0.0,105,105,0,0.0,0.0,0.0,0.0,,105.0,0.0,1.0,0.0,1.2765714285714285,0,1,0,0
14282,2467.54,9,1788,2010-12-07 12:21:00,2011-08-22 11:03:00,58,274.1711111111111,198.66666666666666,0.03243847874720358,636.1,102.24,199.7616394884441,18,276,257,32.125,0.0,0.0,0.0,,276.0,0.0,1.0,0.0,8.94036231884058,0,0,1,0
14285,5.9,1,2,2011-06-16 12:36:00,2011-06-16 12:36:00,1,5.9,2.0,0.5,5.9,5.9,0.0,85,85,0,0.0,0.0,0.0,0.0,,85.0,0.0,1.0,0.0,0.06941176470588235,0,0,1,0
14286,2050.08,1,1998,2011-04-11 08:16:00,2011-04-11 08:16:00,141,2050.08,1998.0,0.07057057057057058,2050.08,2050.08,0.0,151,151,0,0.0,0.0,0.0,0.0,,151.0,0.0,1.0,0.0,13.576688741721854,0,0,1,0
14287,83.28,2,216,2011-05-25 11:41:00,2011-05-25 11:44:00,4,41.64,108.0,0.018518518518518517,66.0,17.28,34.45024237940859,107,107,0,0.0,1.0,25.4,25.0,2011-06-10 11:15:00,91.0,0.3333333333333333,0.6666666666666666,0.11574074074074074,0.7783177570093458,1,0,0,0
14288,426.6,1,188,2011-05-10 13:22:00,2011-05-10 13:22:00,16,426.6,188.0,0.0851063829787234,426.6,426.6,0.0,121,121,0,0.0,1.0,12.75,1.0,2011-05-11 15:17:00,120.0,0.5,0.5,0.005319148936170213,3.525619834710744,0,1,0,0
